URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,46.0,33.0,0.1645569599423169,0.0919674038510274,15.243697478991596,0.1019845644983462,10.176861571530488,15.243697478991596,185.0,1084.0,1.5885300668151447,6.0,4.99393605292172
94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,58.0,15.0,0.589041087821355,0.0777422789374416,18.08695652173913,0.1225961538461538,12.138628762541806,18.08695652173913,204.0,1084.0,1.6781326781326782,5.0,5.108774038461538
95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,37.0,33.0,0.0571428563265306,0.1225919437432715,22.695652173913043,0.1111111111111111,13.522705314009665,22.695652173913043,116.0,1084.0,1.6382978723404256,3.0,5.149425287356322
96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,18.0,44.0,-0.4193548319458898,0.0651260503517583,22.698630136986303,0.1128545564272782,13.59363431188565,22.698630136986303,187.0,1084.0,1.7548845470692718,1.0,5.528062764031382
97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,19.0,40.0,-0.3559321973570814,0.1147859919945797,18.057692307692307,0.1160809371671991,11.86631440976489,18.057692307692307,109.0,1084.0,1.6763129689174705,5.0,5.206602768903088
98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,43.0,47.0,-0.0444444439506172,0.1449275359985063,16.47945205479452,0.1213632585203657,11.44631116273244,16.47945205479452,146.0,1084.0,1.6158995815899582,37.0,4.899418121363259
99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,30.0,27.0,0.0526315780240074,0.0998248684766639,27.1,0.1014760147601476,14.899040590405908,27.1,110.0,1084.0,1.6472760849492152,12.0,5.064575645756458
100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,18.0,38.0,-0.3571428507653063,0.081277213234721,17.2,0.1189624329159212,11.638497316636853,17.2,133.0,1084.0,1.8630514705882355,2.0,5.67262969588551
101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,5.0,3.0,0.2499999687500039,0.0919540219315629,20.0,0.0833333333333333,11.333333333333334,20.0,15.0,1084.0,1.5,2.0,4.666666666666667
102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,29.0,46.0,-0.2266666636444445,0.1271186438523412,17.852459016393443,0.0955004591368227,10.961001972030289,17.852459016393443,104.0,1084.0,1.5724838411819022,13.0,4.917355371900826
103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,13.0,24.0,-0.2972972892622354,0.1019283743748529,15.91891891891892,0.1018675721561969,10.442270453815446,15.91891891891892,60.0,1084.0,1.6375838926174495,4.0,5.422750424448218
104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,31.0,54.0,-0.2705882321107267,0.1359999997824,21.745098039215687,0.1118124436429215,13.17053696140314,21.745098039215687,124.0,1084.0,1.7450271247739602,4.0,5.365193868349865
105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,31.0,34.0,-0.0461538454437869,0.1235741442517601,28.23684210526316,0.0820130475302889,14.57525874331682,28.23684210526316,88.0,1084.0,1.5496688741721854,7.0,4.777260018639329
106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,1.0,0.0,0.999999000001,0.0131578945637119,34.0,0.1985294117647058,21.54117647058824,34.0,27.0,1084.0,1.805970149253732,0.0,5.5
107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,23.0,3.0,0.7692307396449716,0.0912280698553401,17.5,0.0685714285714285,9.742857142857144,17.5,36.0,1084.0,1.5725338491295937,4.0,4.950476190476191
108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,34.0,52.0,-0.2093023231476474,0.1702970293657484,28.46875,0.115257958287596,15.997818331503844,28.46875,105.0,1084.0,1.7300884955752212,3.0,5.353457738748628
109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,32.0,24.0,0.1428571403061225,0.1712538221062574,23.73333333333333,0.0575842696629213,11.796704119850189,23.73333333333333,41.0,1084.0,1.42,42.0,4.299157303370786
110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,8.0,36.0,-0.6363636219008268,0.0799999998545454,20.448979591836736,0.1147704590818363,12.770410200008149,20.448979591836736,115.0,1084.0,1.727547931382442,0.0,5.4800399201596806
111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,21.0,29.0,-0.1599999968,0.0934579437505459,20.03921568627451,0.1272015655577299,13.103748896819004,20.03921568627451,130.0,1084.0,1.696517412935323,0.0,5.388454011741683
112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,30.0,51.0,-0.2592592560585277,0.1365935916752216,19.245283018867923,0.1166666666666666,12.364779874213836,19.245283018867923,119.0,1084.0,1.733199598796389,3.0,5.398039215686275
113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,19.0,21.0,-0.04999999875,0.091743119055635,22.742857142857144,0.1168341708542713,13.770509691313713,22.742857142857144,93.0,1084.0,1.6756066411238826,8.0,5.092964824120603
114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,51.0,47.0,0.0408163261141191,0.1175059950629424,20.83783783783784,0.0966277561608301,12.20024538156834,20.83783783783784,149.0,1084.0,1.5691109669046075,4.0,4.972114137483787
115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,24.0,39.0,-0.2380952343159486,0.0720823797802261,20.585714285714285,0.1179736294240111,12.95323089124616,20.585714285714285,170.0,1084.0,1.691316146540027,3.0,5.400416377515614
116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,28.0,25.0,0.0566037725169099,0.1210045659337795,39.31818181818182,0.0624277456647398,18.224382553862323,39.31818181818182,54.0,1084.0,1.34375,46.0,4.33757225433526
117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,45.0,64.0,-0.1743119250063126,0.113305613187832,22.85135135135135,0.1289178001182732,14.297252545271473,22.85135135135135,218.0,1084.0,1.7159693576900412,11.0,5.418095801301005
118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,47.0,51.0,-0.0408163261141191,0.1625207294153885,15.96103896103896,0.0821806346623271,9.671640970908667,15.96103896103896,101.0,1084.0,1.537643207855974,7.0,4.645240032546786
119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,8.0,14.0,-0.272727260330579,0.112820512241946,16.36842105263158,0.157556270096463,12.849619224911152,16.36842105263158,49.0,1084.0,1.829192546583851,1.0,5.84887459807074
120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,50.0,90.0,-0.2857142836734694,0.1155115510598089,22.26315789473684,0.1049645390070922,13.103844718178426,22.26315789473684,222.0,1084.0,1.6731040979745644,6.0,5.384397163120568
121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,55.0,64.0,-0.075630251465292,0.158244680640632,24.9375,0.0733082706766917,12.907330827067671,24.9375,117.0,1084.0,1.4419191919191918,36.0,4.520050125313284
122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,47.0,66.0,-0.1681415914323753,0.1182008366964426,17.04040404040404,0.1227030231179608,11.724282540880052,17.04040404040404,207.0,1084.0,1.6734328358208954,12.0,5.144635447540012
123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,56.0,80.0,-0.1764705869377162,0.1402061854224678,23.142857142857142,0.1111111111111111,13.701587301587304,23.142857142857142,198.0,1084.0,1.7021640091116172,11.0,5.168911335578002
124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,26.0,41.0,-0.2238805936734239,0.1229357795909435,16.372881355932204,0.1252587991718426,11.559504509246588,16.372881355932204,121.0,1084.0,1.6578411405295317,9.0,5.211180124223603
125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,60.0,17.0,0.5584415511890708,0.0794633642110801,27.67692307692308,0.141189549749861,16.718351220763676,27.67692307692308,254.0,1084.0,1.742557883131202,2.0,5.355197331851028
126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,19.0,23.0,-0.0952380929705216,0.0933333331259259,25.8125,0.1246973365617433,15.312893462469734,25.8125,103.0,1084.0,1.686369119420989,3.0,5.220338983050848
127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,39.0,83.0,-0.3606557347487235,0.164199192241993,19.78787878787879,0.1316998468606431,13.183145389577245,19.78787878787879,172.0,1084.0,1.7484709480122325,7.0,5.326952526799388
128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,8.0,16.0,-0.333333319444445,0.1509433952770855,19.2,0.1180555555555555,12.40222222222222,19.2,34.0,1084.0,1.6761565836298933,4.0,5.079861111111111
129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,8.0,6.0,0.1428571326530619,0.0546874997863769,18.791666666666668,0.1219512195121951,12.394715447154471,18.791666666666668,55.0,1084.0,1.7407407407407407,1.0,5.541019955654102
130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,26.0,59.0,-0.388235289550173,0.0907150479287993,33.18,0.1277878239903556,18.383512959614222,33.18,212.0,1084.0,1.851010101010101,3.0,5.335744424352019
131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,92.0,32.0,0.4838709638397503,0.1237524948864745,23.56338028169014,0.1231320980274955,14.350636033775878,23.56338028169014,206.0,1084.0,1.7275485436893203,0.0,5.384339509862523
132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,34.0,21.0,0.2363636320661158,0.0718954247426203,20.014492753623188,0.1006517016654598,12.031865168067668,20.014492753623188,139.0,1084.0,1.6903515332834704,8.0,5.270818247646633
133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,29.0,20.0,0.183673465639317,0.1212871284126556,25.46153846153846,0.1691842900302115,16.951986985823847,25.46153846153846,112.0,1084.0,1.9466463414634143,0.0,5.862537764350453
134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,8.0,10.0,-0.1111111049382719,0.0989010983576862,19.5625,0.1661341853035143,14.470367412140575,19.5625,52.0,1084.0,1.8668831168831168,4.0,5.49520766773163
135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,11.0,7.0,0.2222222098765439,0.1011235949375079,20.25,0.0432098765432098,9.828395061728395,20.25,14.0,1084.0,1.4145569620253164,7.0,4.527777777777778
136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,1.0,14.0,-0.8666666088888928,0.0847457622330747,18.571428571428573,0.1025641025641025,11.531135531135533,18.571428571428573,40.0,1084.0,1.653543307086614,5.0,4.897435897435898
137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,5.0,7.0,-0.1666666527777789,0.0991735528993921,20.09090909090909,0.1402714932126696,13.647223364870422,20.09090909090909,31.0,1084.0,1.639269406392694,3.0,5.108597285067873
138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,6.0,10.0,-0.2499999843750009,0.1290322570239334,16.733333333333334,0.1155378486055776,11.314847277556442,16.733333333333334,29.0,1084.0,1.7510373443983402,8.0,5.099601593625498
139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,8.0,2.0,0.599999940000006,0.1041666655815972,10.846153846153848,0.1489361702127659,10.295908346972178,10.846153846153848,21.0,1084.0,1.712418300653595,0.0,5.9361702127659575
140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,22.0,51.0,-0.3972602685306812,0.1420233460271919,18.791666666666668,0.1119733924611973,11.995602365114562,18.791666666666668,101.0,1084.0,1.624864864864865,0.0,5.232815964523281
141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,9.0,20.0,-0.3793103317479195,0.1249999994612069,28.625,0.0982532751091703,15.380131004366811,28.625,45.0,1084.0,1.5726872246696035,3.0,4.919213973799127
142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,50.0,69.0,-0.1596638642045053,0.1214285713046647,21.5609756097561,0.1419683257918552,14.303123275576649,21.5609756097561,251.0,1084.0,1.7226890756302522,1.0,5.319004524886878
143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5.0,24.0,-0.655172391200952,0.0923566876039596,16.75,0.1111111111111111,11.144444444444446,16.75,67.0,1084.0,1.726968174204355,2.0,5.142620232172471
145,https://insights.blackcoffer.com/blockchain-in-fintech/,16.0,11.0,0.1851851783264748,0.071999999808,22.03030303030303,0.0784044016506189,11.948297278145972,22.03030303030303,57.0,1084.0,1.656903765690377,2.0,5.220082530949106
146,https://insights.blackcoffer.com/blockchain-for-payments/,27.0,27.0,0.0,0.1062992123891747,16.444444444444443,0.1013513513513513,10.631831831831832,16.444444444444443,90.0,1084.0,1.7594501718213058,9.0,5.486486486486487
147,https://insights.blackcoffer.com/the-future-of-investing/,41.0,12.0,0.5471698009967962,0.085621970782517,20.0,0.1138888888888888,12.555555555555555,20.0,123.0,1084.0,1.7026777469990766,2.0,5.364814814814815
148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,30.0,46.0,-0.2105263130193906,0.1116005872076349,15.75,0.1234567901234567,11.238271604938271,15.75,140.0,1084.0,1.7690241718889883,2.0,5.12962962962963
149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,31.0,3.0,0.8235293875432533,0.1062499996679687,22.36,0.1431127012522361,14.668508050089446,22.36,80.0,1084.0,1.867030965391621,0.0,5.6708407871198565
150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,47.0,41.0,0.0681818174070248,0.1527777775125385,15.784615384615384,0.1237816764132553,11.26511321037637,15.784615384615384,127.0,1084.0,1.7212475633528266,8.0,5.133528265107213
